"Group.1","x"
"12/25/2013",50.35
"12/25/2014",84.625
"12/25/2015",97.975
"12/25/2016",88.6
"12/25/2017",68.9
"12/25/2018",67.925
"12/25/2019",81.35
"12/25/2020",84.65
"12/26/2011",76.55
"12/26/2012",88.05
"12/26/2013",62.975
"12/26/2014",78
"12/26/2015",91
"12/26/2016",87.95
"12/26/2017",43.2
"12/26/2018",68.375
"12/26/2019",89.275
"12/26/2020",45.925
"12/27/2011",86.975
"12/27/2012",87.15
"12/27/2013",72.225
"12/27/2014",82.275
"12/27/2015",94.5
"12/27/2016",87.05
"12/27/2017",57.8
"12/27/2018",83.65
"12/27/2019",96.975
"12/27/2020",58.95
"12/28/2011",84.775
"12/28/2012",77.175
"12/28/2013",72.925
"12/28/2014",80.975
"12/28/2015",79.1
"12/28/2016",75.05
"12/28/2017",43.7
"12/28/2018",95.475
"12/28/2019",86.525
"12/28/2020",79.825
"12/29/2011",72
"12/29/2012",89.85
"12/29/2013",86.75
"12/29/2014",79.7
"12/29/2015",89.45
"12/29/2016",92.725
"12/29/2017",49.1
"12/29/2018",89.15
"12/29/2019",93.15
"12/29/2020",78.15
"12/3/2011",77.25
"12/3/2012",86.475
"12/3/2013",87.775
"12/3/2014",94.825
"12/3/2015",79.075
"12/3/2016",67.75
"12/3/2017",84.125
"12/3/2018",87.65
"12/3/2019",79.45
"12/3/2020",57.3
"12/30/2011",83.675
"12/30/2012",80.325
"12/30/2013",87.975
"12/30/2014",66.75
"12/30/2015",93.65
"12/30/2016",76.725
"12/30/2017",59.525
"12/30/2018",77.825
"12/30/2019",95.475
"12/30/2020",58.475
"12/31/2011",88.85
"12/31/2012",72.1
"12/31/2013",68.625
"12/31/2014",49.725
